Height,Width,CenterX,CenterY,Area,Perimeter,Compactness,MajorAxis,MinorAxis,Orientation,Eccentricity,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,Class
654,418,226.7554036,398.9502645,114184,2850.418,0.823397026,658.0704264,360.6024456,63.76158649,0.836498389,0.308226044,0.027507842,0.008959496,0.001228406,3.96E-06,0.000159566,2.39E-06,9
652,419,230.3918867,396.648581,111101,2817.032,0.82406823,655.7918792,361.3147975,63.49448181,0.83453195,0.315376264,0.028388911,0.010403863,0.001227788,3.99E-06,0.000140543,2.50E-06,9
657,421,231.2027795,401.0395321,104118,3393.51,0.886384544,660.1527878,359.7672335,64.52923747,0.838451833,0.339297829,0.033821824,0.012739222,0.001812771,7.99E-06,0.000235164,2.94E-06,9
654,417,229.972776,399.8741464,109095,3280.858,0.872638008,655.6550465,358.2320911,64.39920922,0.837542089,0.319812131,0.029840919,0.01037583,0.001460684,5.37E-06,0.000189488,2.77E-06,9
655,401,225.7430418,400.7952273,110337,3520.787,0.888145997,651.8675381,355.3074117,64.36049064,0.83839655,0.312220135,0.028622824,0.009706605,0.001469344,5.36E-06,0.000197459,3.07E-06,9
654,404,229.2394309,399.0884952,108311,3610.666,0.895598246,653.8632417,354.0115741,64.28972849,0.840755288,0.319023292,0.030411517,0.010927125,0.001533785,5.72E-06,0.00019065,3.03E-06,9
654,402,224.9635713,400.8983876,113372,3245.417,0.864738357,655.9970012,353.2913116,64.30581969,0.842589533,0.306056565,0.028363191,0.008837825,0.001382733,4.72E-06,0.000189315,2.66E-06,9
656,416,226.5740361,402.2719826,116092,2872.849,0.823238956,657.674391,355.3991902,64.64854076,0.84141611,0.30086482,0.027178417,0.008589571,0.001450655,4.98E-06,0.000193586,2.35E-06,9
656,403,228.9595412,398.3928488,111422,3066.919,0.851140621,655.3036509,355.414688,64.5533027,0.840142058,0.311741066,0.028903498,0.0099192,0.001325017,4.51E-06,0.000168946,2.59E-06,9
657,415,227.9297326,397.9695389,106792,3248.372,0.872820513,654.4951479,358.232396,64.60285435,0.836909323,0.325820609,0.030829001,0.010793069,0.001298761,4.44E-06,0.00016083,2.40E-06,9
655,414,229.0841216,396.5716103,106144,4113.773,0.921182135,654.6666184,357.5802721,64.46339612,0.837653438,0.32765318,0.031355465,0.011265759,0.001336731,4.49E-06,0.000153535,2.35E-06,9
656,402,228.2737957,398.6917228,107971,6279.584,0.965592332,650.2090726,356.1945952,64.45091972,0.836599187,0.31817144,0.029337675,0.010523961,0.001267755,4.06E-06,0.000145907,2.52E-06,9
659,402,228.3015609,400.5549727,108081,3681.725,0.899802583,650.0849934,356.078396,64.74070389,0.83664776,0.317705031,0.029262191,0.011078403,0.00147717,5.40E-06,0.000176319,2.38E-06,9
657,415,227.0623856,402.6398402,110923,3699.958,0.898178877,654.6621858,357.4553217,64.55653856,0.837775451,0.313483695,0.028727995,0.010172165,0.001493583,5.42E-06,0.000185017,2.21E-06,9
659,400,227.9926706,395.8247188,102327,7196.97,0.975174345,648.3292305,355.5472848,65.39297551,0.836212569,0.333959173,0.032222607,0.012278132,0.001426072,5.43E-06,0.000186674,3.60E-06,9
669,437,237.2387861,408.8481905,103867,4512.999,0.935914913,647.7580719,386.702805,69.66787033,0.802251304,0.342468816,0.026406461,0.010093197,0.00125587,2.80E-06,9.23E-05,-2.54E-06,9
699,507,24.65092209,244.6625894,5314,993.647,0.932365675,160.8476909,61.75547345,-87.88264429,0.923359049,0.30380331,0.008340697,0.001533268,0.001794586,-7.63E-08,0.000108482,-1.60E-06,9
695,467,255.8505154,426.4954883,101181,6185.836,0.966771401,667.2629616,414.5711493,70.22522134,0.783571988,0.381199245,0.02851148,0.020323165,0.002645569,1.38E-05,0.000239801,-9.79E-06,9
560,459,270.6531887,336.4336354,82431,4998.198,0.958535778,663.5373291,344.5829867,46.41090922,0.85458464,0.423859342,0.059434102,0.040306608,0.001700116,1.36E-06,-0.000146783,0.000102573,9
596,427,255.8415113,352.48834,86921,5714.435,0.966550627,642.0904764,353.6531767,51.18007261,0.834647805,0.378511718,0.040056889,0.031180874,0.00163421,2.74E-06,-5.33E-05,4.42E-05,9
598,420,251.5978295,357.2752203,85695,5874.96,0.968799934,628.4027327,354.8519451,52.67302587,0.825303963,0.379845791,0.038480154,0.031479078,0.001775048,3.67E-06,-3.25E-05,4.83E-05,9
593,424,261.2578353,347.8031008,75013,7043.893,0.981001431,619.9910953,359.5028594,53.56440255,0.814722078,0.427959138,0.045191259,0.048145497,0.001985139,-3.14E-06,-0.000145029,0.00010731,9
673,657,18.96617466,54.94095941,1626,534.743,0.928543755,104.60576,35.78762375,-85.86056306,0.939656614,0.416815315,0.013257895,0.001745587,0.017386561,-7.22E-05,-0.001798848,2.00E-05,9
648,646,13.08372978,38.98667935,1051,378.171,0.907650162,86.55219898,26.38569232,-88.24580591,0.952399436,0.397374608,0.021120106,0.005814129,0.008422024,-5.70E-05,-0.000958521,-7.25E-06,9
685,632,22.62623274,175.3343195,1014,230.375,0.759908313,43.11491637,34.3373387,-17.36453653,0.604751321,0.482913969,0.003144897,0.010808272,0.03275269,0.000567984,-0.001167059,0.000507713,9
685,612,44.59690384,103.5751712,3359,828.624,0.938524106,111.9499058,60.86564252,-68.94593407,0.83928844,0.538402829,0.000627898,0.011322851,0.045424798,0.001024733,-9.17E-05,0.000511991,9
665,598,42.32205289,82.44688481,4462,940.636,0.936628172,148.6509151,57.89709538,-77.02691508,0.921033396,0.478202413,0.000626743,0.004779782,0.024987262,0.000268035,-0.00040344,0.000146722,9
663,587,34.27214022,75.76199262,2168,603.17,0.925115889,71.7425776,59.97415222,-62.50011723,0.548785556,0.473706057,0.005263762,0.000871358,0.016944519,-1.83E-05,-0.00115318,-1.49E-05,9
287,384,225.9937817,188.7174742,33289,5223.401,0.984667821,348.5924539,252.3842507,21.53727201,0.689789993,0.344970829,0.014147648,0.01746995,0.000877071,3.97E-08,1.76E-05,1.21E-05,9
618,580,28.09821429,36.19732143,1120,444.142,0.928651606,90.61166224,35.14137196,73.07045133,0.921733471,0.449454252,0.013317625,0.003000356,0.010825866,-5.69E-05,-0.001007359,-3.96E-05,9
663,579,50.81997486,92.78468529,10343,1486.447,0.941175597,222.6963668,98.71174775,77.54588016,0.89639452,0.425928871,0.00111778,0.006345433,0.015091114,0.000147133,0.000300105,0.000109016,9
658,583,66.94821429,78.00293367,7840,1103.834,0.919142857,150.6355128,108.5036093,-87.58104096,0.693656822,0.435551986,0.000741341,0.004635371,0.013974292,0.000110306,-1.46E-05,7.47E-05,9
659,586,61.32347708,95.53283064,11803,1334.269,0.916686481,219.6936643,103.8459429,73.7372586,0.881231357,0.446054363,0.00135151,0.010457032,0.015695865,0.000198539,0.000516825,0.000133386,9
670,584,14.8255093,497.5659876,1129,219.11,0.704485083,57.23393573,34.06592754,-81.80885365,0.80357386,0.410261466,0.014090326,0.011278901,0.004671253,-3.21E-05,-0.000547139,-1.46E-05,9
430,531,310.7650238,259.8698827,65879,5532.362,0.972951967,645.9085913,273.8742617,32.29158232,0.905655651,0.46697717,0.105378224,0.038546612,0.002015297,-1.20E-05,-0.000495276,0.000174052,9
492,532,30.74593892,475.3073424,1539,367.534,0.856829533,84.47841785,40.44377354,-15.3560942,0.877953009,0.467683741,0.080958809,0.054716104,0.002365247,-2.64E-05,-0.000669824,0.00030581,9
720,670,362.7283046,477.0052964,240350,4404.916,0.84433939,759.6009096,585.3969639,65.50694319,0.637241889,0.23915357,0.003712017,0.009687702,0.000743689,1.72E-06,2.47E-05,-3.02E-07,9
656,470,245.0100021,425.5998323,132372,4378.74,0.91324237,644.6887706,436.510276,84.00600366,0.735903135,0.286204751,0.01129464,0.019829226,0.002375262,1.55E-05,0.000230319,-5.18E-06,9
666,465,236.9028871,437.2024415,142288,3174.679,0.822589835,641.2469207,427.4779756,83.34853878,0.745383848,0.260890793,0.010069169,0.013880756,0.002368558,1.32E-05,0.000217204,-2.99E-06,9
664,467,237.6423582,436.8569832,140445,3533.508,0.858647339,638.8304368,430.5790923,84.21832611,0.738720808,0.26412402,0.009822388,0.014587858,0.002420765,1.39E-05,0.00022026,-3.51E-06,9
664,470,240.3918418,435.7137309,140595,4025.671,0.890980752,637.4071785,432.1977835,84.5001452,0.735010214,0.263652146,0.009520877,0.014637353,0.002323098,1.29E-05,0.000205157,-3.96E-06,9
658,481,245.0466111,432.8627335,129733,4056.5,0.900926532,634.0157907,435.6034597,84.58527662,0.7266058,0.285073803,0.01045446,0.018746141,0.003076693,2.10E-05,0.000254966,-9.88E-06,9
661,470,235.9859161,431.9138806,134267,3918.696,0.89012573,633.6084323,427.3472669,87.19293077,0.738306021,0.271898335,0.010376026,0.015103688,0.002877592,1.73E-05,0.000242413,-7.71E-06,9
671,458,227.0809435,438.0670851,136379,3428.493,0.854202247,634.5884483,415.8586134,85.00141383,0.755351221,0.263804543,0.011087386,0.012931766,0.002918899,1.63E-05,0.000233224,-7.30E-06,9
668,440,220.7082793,432.0996684,125747,4116.255,0.90673838,630.2094906,400.2431172,85.27553377,0.772433749,0.272778769,0.013657314,0.012646437,0.002981881,1.59E-05,0.000248825,-8.59E-06,9
650,462,219.4244648,423.5525582,128781,4793.8,0.929579057,659.8110351,406.45774,-79.43419241,0.787729391,0.278429184,0.011525036,0.016365916,0.002730375,1.78E-05,0.000291632,-7.74E-06,9
637,618,350.578144,377.2351102,154804,7296.478,0.963460257,548.7737366,509.6606106,32.26782059,0.370766005,0.229779253,0.000469938,0.00148653,0.000349504,2.46E-07,4.79E-06,5.63E-08,9
699,663,11.49677766,86.8566058,1862,594.924,0.933890091,136.8936859,29.15536361,-89.94675772,0.977056963,0.278743854,0.001041236,0.003642208,0.002612767,-7.68E-06,7.68E-07,2.33E-06,9
559,509,320.3826825,348.1295403,95314,6087.152,0.96767502,730.5247296,313.8113863,45.94980723,0.903033642,0.421082492,0.084348884,0.025841021,0.001694782,2.72E-06,-8.89E-05,1.12E-05,9
591,554,299.405349,367.9684594,85287,6675.827,0.975951801,730.8218381,400.8984258,55.54930197,0.836112271,0.509188883,0.074865532,0.07168722,0.002586915,-6.21E-06,-0.000389175,-7.27E-06,9
589,544,317.1669565,356.4230151,92018,7853.88,0.981253762,789.5688666,370.9419159,44.77235287,0.882771222,0.516894482,0.10888376,0.048750792,0.003284982,1.69E-05,-0.000205118,0.000185051,9
608,455,244.8470938,343.7616621,88878,5006.796,0.955446242,617.2394254,421.0117185,69.31840498,0.731269929,0.392570062,0.020522571,0.040414916,0.000492966,-2.14E-06,-7.00E-05,6.15E-07,9
658,432,230.1049364,362.1092609,89721,6371.853,0.972230218,672.7570299,378.3184794,64.25022231,0.826905821,0.414984085,0.046475944,0.025498532,0.000305991,-3.89E-07,-3.79E-05,-6.78E-07,9
665,428,225.2408352,371.737196,97411,3113.365,0.87371325,673.8002765,384.0010412,66.95225053,0.821711726,0.385910324,0.038685692,0.013861143,0.000129339,1.08E-07,8.65E-06,1.47E-07,9
647,440,237.0958196,355.4789568,92215,6134.581,0.969207736,611.3118578,403.0736913,69.42983798,0.751828652,0.36339786,0.020497014,0.020729821,0.000177723,-2.39E-07,-1.50E-05,-1.92E-07,9
645,441,235.7480425,360.846314,96040,4231.883,0.932610116,585.4367131,408.8269996,86.20838684,0.715777651,0.331823594,0.013058315,0.008307103,0.000125844,2.63E-08,7.82E-06,-1.24E-07,9
650,447,238.0677236,367.5278199,98149,3312.535,0.887597805,590.6977781,417.6899565,83.41431401,0.707100768,0.33328831,0.012342264,0.010050919,0.000227658,6.57E-08,1.16E-05,-3.33E-07,9
648,448,239.6017979,360.4133004,95110,6334.681,0.970215758,589.1766045,416.5696933,78.62734649,0.707176497,0.342146752,0.013012819,0.012786025,0.000150299,2.78E-08,4.25E-06,-2.06E-07,9
639,441,232.4355878,366.2860241,97303,3312.546,0.888567401,621.9477354,387.906714,66.96394396,0.781666488,0.34511544,0.023045926,0.009560665,0.000312731,5.13E-07,3.32E-05,2.54E-07,9
435,337,186.5683008,253.7344728,74128,4423.433,0.952392734,454.4452996,307.1159094,62.47156859,0.73708146,0.25365908,0.008947763,0.001505127,0.000112257,4.18E-08,1.05E-05,1.13E-07,9
720,414,219.8856562,440.2609902,96927,9676.346,0.986991361,747.5028953,349.8463651,61.68977592,0.883717831,0.439224901,0.079168358,0.029125942,0.014526138,0.000297595,0.004023723,5.63E-05,9
720,452,242.2510052,419.6165987,110177,5298.295,0.950679379,767.4951984,389.1671884,62.22949098,0.861909936,0.420065216,0.061620606,0.016250801,0.003890434,3.04E-05,0.000915852,1.91E-05,9
691,393,200.2338755,426.6324728,116639,5440.121,0.950473626,657.0686433,317.9777469,62.20497439,0.875104591,0.285525027,0.031387247,0.002195629,0.001602912,3.00E-06,0.000269286,1.62E-07,9
563,449,247.8973182,321.1476484,76479,7111.103,0.980994551,630.2966902,376.5746705,58.03684146,0.80190154,0.440556366,0.04358211,0.042197748,0.000824064,-4.24E-06,-0.000164442,2.64E-06,9
693,398,211.1639654,408.6627922,109950,4845.063,0.9411419,619.6516035,355.1967988,70.7248615,0.819401388,0.289982758,0.021476166,0.005752902,0.001698265,5.31E-06,0.000240938,1.34E-06,9
686,389,203.2411201,399.7767192,94567,5449.875,0.959989278,621.7476438,351.0466826,72.79572571,0.82535591,0.336938244,0.030291099,0.009472117,0.00293943,1.53E-05,0.000511371,5.53E-06,9
690,392,208.1315172,407.5308893,99371,5119.902,0.9523628,605.2024956,349.6298336,72.14200103,0.816244082,0.307253374,0.023557615,0.006651813,0.001999851,7.29E-06,0.000302814,2.08E-06,9
689,393,208.5200897,399.3997255,115109,3691.399,0.893845804,610.5099418,353.3211497,71.88291889,0.815518363,0.270158307,0.018114595,0.004475622,0.001161978,2.65E-06,0.000153828,9.28E-07,9
688,395,210.4266746,402.0685808,110862,4190.865,0.920679539,607.5879577,353.1946331,71.02728137,0.813684907,0.278448599,0.01898656,0.005088944,0.001450081,3.94E-06,0.000195227,1.21E-06,9
688,393,207.7630147,401.0274204,112872,4166.511,0.918294551,605.9513443,349.6358341,71.24725385,0.816741921,0.271008813,0.018392907,0.004388322,0.001338525,3.24E-06,0.000178158,9.42E-07,9
671,400,210.0612625,380.2782891,109088,3319.499,0.875593876,579.0092983,352.7001364,80.37080878,0.793059509,0.2633469,0.014594028,0.002123196,0.000339002,2.88E-07,4.09E-05,8.69E-08,9
664,426,227.2558889,378.1380555,108297,3432.981,0.884526191,579.2295434,379.3649578,81.52676167,0.755674358,0.276683173,0.012225427,0.002946626,0.000306487,2.85E-07,3.33E-05,3.86E-08,9
640,432,228.9224369,368.6427336,102884,2878.887,0.844005794,567.1623932,401.1496953,-89.64313971,0.706921034,0.293177156,0.009535448,0.004693114,0.000186684,1.52E-07,1.79E-05,-5.78E-08,9
639,443,233.8318961,369.1234674,103906,3355.145,0.884008036,574.4666702,413.4807576,87.04206628,0.694218236,0.301346254,0.009150852,0.006464843,0.000250432,2.84E-07,2.28E-05,-1.14E-07,9
641,442,231.7589737,371.0550586,110573,2836.667,0.827319919,569.5280459,415.8547391,86.41753271,0.683260931,0.281094818,0.007325133,0.005030803,0.000186635,1.75E-07,1.58E-05,-1.66E-08,9
647,431,228.7705966,374.9960563,106498,4495.712,0.93378531,570.9065388,399.49265,89.35344206,0.714386434,0.284953334,0.009530164,0.003860723,0.000189256,1.41E-07,1.80E-05,-4.75E-08,9
665,423,224.9411184,384.1666335,110476,3323.637,0.874324496,582.0975853,379.3972293,86.06107493,0.758411538,0.273131611,0.012155236,0.002356788,0.000280735,2.27E-07,3.10E-05,1.15E-08,9
666,425,225.1791699,385.8532171,113317,3242.029,0.864521262,584.8053902,379.2296171,84.48378915,0.76123895,0.267955129,0.011949319,0.002213061,0.000230873,1.62E-07,2.51E-05,9.84E-09,9
670,423,223.387005,385.0983965,112443,3263.977,0.867368064,593.5509219,373.237592,81.51384316,0.777549675,0.273254494,0.014016175,0.002546598,0.0003274,2.99E-07,3.87E-05,5.22E-08,9
672,423,221.7576782,387.5738319,113535,3325.872,0.87101816,599.8251063,371.8254115,78.92708188,0.784688949,0.27417541,0.014871488,0.002530923,0.000320163,2.85E-07,3.90E-05,1.19E-07,9
694,419,215.5515986,399.6344232,113191,4219.734,0.920117507,624.2879261,361.9948468,75.04202312,0.81472155,0.287558378,0.020403216,0.002652925,0.000577752,7.07E-07,8.14E-05,1.59E-07,9
720,428,213.0495988,438.7777702,131616,6174.618,0.95661912,668.3673208,365.3346202,70.42669501,0.837388913,0.275513289,0.022127425,0.002828521,0.001286702,2.45E-06,0.000184759,3.39E-07,9
720,431,210.9285031,435.4405326,119124,6781.739,0.967451799,645.599742,368.615753,72.90738574,0.820973436,0.289976638,0.021721071,0.003077742,0.001449361,2.94E-06,0.00021359,7.81E-07,9
720,430,208.4063245,450.812582,104451,6044.217,0.964071228,566.9415731,374.2848037,69.89951737,0.751105387,0.315173319,0.025014265,0.003160604,0.001521617,3.21E-06,0.000240646,8.24E-07,9
720,431,209.1514338,450.8718055,105769,5760.842,0.959950571,565.9863477,378.0133512,71.50654131,0.744265186,0.315135781,0.025311272,0.003521304,0.001553001,3.42E-06,0.000246576,1.08E-06,9
720,431,212.0190639,431.0117777,118444,6260.57,0.962025228,652.4469286,372.2970665,75.51921304,0.821216575,0.297761728,0.022948033,0.002693807,0.001254928,2.24E-06,0.000190097,5.28E-07,9
720,432,210.9661192,446.8958333,112512,5363.517,0.9508516,573.9295854,381.2489459,72.24473206,0.747485381,0.298147452,0.021805475,0.002726972,0.001025149,1.64E-06,0.000151379,4.87E-07,9
720,439,219.3550579,421.2939301,125802,4626.215,0.926133795,660.9410006,386.4466882,77.64426623,0.811255612,0.289268944,0.020155032,0.002703573,0.000671289,8.62E-07,9.52E-05,2.74E-07,9
720,440,222.9037846,415.6913878,130873,4379.263,0.914245313,671.06519,387.9057224,78.83406379,0.816005052,0.286927684,0.02050471,0.002342954,0.000466723,4.68E-07,6.66E-05,1.35E-07,9
720,446,226.0800716,416.8134781,122940,4641.365,0.928284732,659.6191911,403.5781658,80.78245556,0.790985351,0.304000344,0.019153588,0.003402654,0.000484393,6.06E-07,6.66E-05,1.39E-07,9
711,452,226.5152176,414.5054809,106916,5829.452,0.960463602,658.3652442,407.8536946,80.49490291,0.78500094,0.35062286,0.024378872,0.007132571,0.000870668,1.96E-06,0.00013594,9.10E-07,9
686,458,227.7782625,396.1536314,100637,8479.69,0.982412359,636.6588576,425.1553344,77.82091848,0.744348436,0.363993214,0.019450825,0.009432051,0.000511827,1.04E-06,6.96E-05,4.16E-07,9
690,460,227.9529302,408.9827206,107585,8591.829,0.981685699,625.9388827,417.1569338,76.431819,0.745549778,0.328720725,0.016004409,0.006048423,0.000645802,9.76E-07,8.17E-05,8.23E-07,9
689,506,242.4741315,400.9661203,140615,5692.271,0.94546562,636.1161282,489.550199,73.19140327,0.638535347,0.286384361,0.005377608,0.01062658,3.01E-05,-9.94E-09,-1.65E-06,-3.32E-07,9
468,355,132.5192344,319.8629476,26333,3564.904,0.973961586,434.8971261,273.4549911,-80.51313919,0.777582551,0.790291246,0.091823125,0.062312327,0.041098073,0.000187678,0.006504587,-9.76E-05,9
319,390,62.85095321,285.2036395,4616,782.084,0.905164953,122.5419557,80.26671749,41.63193005,0.755616593,0.758586215,0.073956001,0.216558909,0.01952458,0.001002315,0.002282315,-0.001345281,9
304,404,109.0550556,175.4930866,19889,3501.038,0.97960944,399.7957361,232.7189603,-66.16376811,0.813121033,0.788161235,0.134199381,0.231408132,0.020884183,0.001150813,0.004517086,-0.002260619,9
607,406,79.64928246,441.2283514,14285,3049.863,0.980701238,375.5860145,135.2539799,85.80181489,0.932908102,1.557691789,1.100841342,0.43890027,0.026367542,0.000702064,0.01931598,0.012857974,9
494,310,173.1806987,299.2868352,53271,6262.921,0.982933406,541.8607468,283.593219,82.21724562,0.852106034,0.438837917,0.062561185,0.042445933,0.005363816,6.33E-05,0.000845926,-4.74E-05,9
584,394,223.0225163,335.9114214,96197,6073.639,0.967230226,514.2023134,363.0846931,-70.67001805,0.708099643,0.261775929,0.008745054,0.002198207,0.000139186,-5.03E-08,-3.33E-06,-1.59E-07,9
603,478,214.6889193,373.4392543,107448,6284.677,0.965814473,623.8039181,448.0446855,-57.53299631,0.695789225,0.34312143,0.012008761,0.016064722,0.000757305,2.59E-06,7.22E-05,-9.69E-06,9
644,477,221.0872493,399.0980341,121468,4274.881,0.916473615,625.8971913,424.752277,-60.99633874,0.734480801,0.294398216,0.011824182,0.005526398,0.00057483,1.02E-06,5.20E-05,-1.47E-06,9
